rs_sv_chem_l;rs_sv_tronc_l
2173562;1466
2173618;12069
2173619;12069
2173478;4770
2174409;10301
2174417;10301
2173485;9922
2173560;3709
2173623;3566
2174368;3566
2174389;3566
2173468;2020
2173470;2020
2173801;2020
2173560;12968
2173472;3740
2173472;3958
2173575;2582
2173580;2582
2173581;2582
2173589;2582
2173560;8985
2173582;7
2173503;1062
2173693;1062
2173696;1062
2173697;1062
2173514;1830
2173516;1830
2173517;1830
2174076;4866
2174094;4866
2174102;4866
2174103;4866
2174104;4866
2174146;4866
2174361;4866
2174430;4866
2173542;2083
2174091;4863
2174093;4863
2174107;4863
2174184;4560
2174185;4560
2174186;4560
2174282;4560
2174436;4560
2173507;2887
2173522;2887
2173523;2887
2173856;2887
2174177;3779
2174179;3779
2174180;3779
2174183;3779
2174191;3779
2174193;3779
2174079;4873
2174081;4873
2174091;4873
2174106;4873
2174108;4873
2174179;4873
2174185;4873
2174072;4885
2174078;4885
2174090;4885
2173722;3168
2174107;4828
2174109;4828
2174176;4828
2174179;4828
2174442;4828
2174058;4831
2174191;12426
2174192;12426
2173719;1205
2173820;1205
2174090;1208
2174149;1208
2173776;1481
2173802;146
2174430;14253
2173647;208
2173634;3102
2173637;3102
2173802;3803
2173801;4135
2173743;4255
2173801;4255
2173496;3815
2173491;3811
2173492;3811
2173748;900
2173748;3825
2173517;2892
2173516;4516
2173648;3935
2173734;14108
2173738;3849
2174375;2690
2173779;3149
2173885;7647
2173522;1063
2173734;3838
2173736;3838
2173737;2960
2173738;2960
2174252;4053
2174401;11515
2173890;3862
2173891;3855
2174358;4898
2174409;4898
2174436;4898
2174411;3860
2173890;3249
2173890;3141
2173890;3795
2173780;3917
2173779;4784
2173381;689
2174354;2765
2173590;3948
2173590;3947
2173596;3949
2173807;6927
2174435;14252
2174187;12427
2173786;10546
2173859;3085
2173861;4158
2173738;2397
2173623;485
2173637;485
2173871;485
2173616;747
2173649;747
2173735;2961
2173891;1502
2173891;3851
2173425;3647
2173780;12218
2173529;4477
2173533;4477
2173866;2438
2173868;2438
2174106;4919
2174108;4919
2174185;8222
2174184;3925
2174282;3925
2174435;3925
2174094;4861
2174104;4861
2174110;4861
2174146;4861
2174276;4861
2174094;3541
2173523;2962
2173549;2962
2173633;3988
2173635;3988
2173637;3988
2173638;3988
2173633;3835
2173635;3835
2173636;3835
2173514;869
2173517;869
2173989;869
2174142;12432
2173561;4563
2173795;4721
2173420;3528
2173412;4054
2173840;3882
2173590;1890
2173596;3879
2173850;799
2173527;6782
2174295;11162
2173605;10467
2174097;4226
2174106;4226
2174107;4226
2174173;4226
2174179;4226
2173468;3741
2173470;3741
2173748;3633
2173749;3633
2173454;2646
2173455;2646
2173492;2646
2174296;2646
2174297;2646
2174298;2646
2174303;2646
2174304;2646
2174443;3538
2174105;9781
2174395;9781
2173484;11650
2173485;11650
2173882;1296
2173420;4362
2173850;4362
2174143;3498
2174145;3498
2173540;3500
2173411;1447
2173849;6837
2174185;6837
2174186;6837
2174188;6837
2174244;2680
2174295;8508
2174298;8508
2174304;8508
2174310;8508
2173710;4579
2173634;2780
2173635;2780
2173636;2780
2173650;3331
2173496;2651
2173561;2651
2173565;2651
2173743;2651
2173795;1083
2173796;1083
2173807;6933
2173809;4671
2173810;4671
2173798;7499
2173802;3319
2173616;489
2173618;489
2173649;489
2173645;3113
2173646;3113
2173647;3113
2173650;3113
2173898;3113
2173633;806
2173635;806
2173636;806
2173637;806
2173804;3128
2173806;3459
2174403;13926
2173650;2704
2173801;2704
2174435;2704
2173802;4780
2174397;3857
2174428;3857
2173418;3944
2173542;3944
2173837;3944
2174354;4904
2174355;4904
2174360;4904
2174361;4904
2174374;4904
2174381;4904
2174386;4904
2174393;4904
2173377;1417
2174215;1417
2174216;1417
2174312;1417
2174314;1417
2174235;11182
2174362;4763
2174365;4763
2173425;2823
2173748;2823
2173418;223
2173542;223
2173690;223
2173694;223
2173697;223
2174292;4060
2174310;4060
2174311;4060
2173919;14127
2173921;11705
2173521;6944
2173411;4408
2173537;4408
2173411;4205
2173412;4205
2173835;4205
2173836;4205
2174251;4205
2174368;4205
2174369;4205
2174376;4205
2174396;4205
2174235;4805
2174305;4805
2174323;4805
2174336;4805
2174235;4058
2174314;4058
2174323;4058
2174292;3982
2174295;3982
2174298;3982
2174310;3982
2174320;4808
2173533;1451
2173589;14145
2173560;4567
2173565;4567
2173542;4564
2173691;4564
2173697;4564
2173582;13369
2173584;13369
2173540;4068
2173649;2377
2173638;4725
2173911;11277
2173781;4392
2173783;4352
2173781;4350
2173783;4372
2173783;4103
2173828;4103
2173828;8565
2173783;4107
2173827;8566
2173783;4111
2173829;8582
2173781;4109
2173781;4112
2173542;4024
2173491;3638
2173492;3638
2173743;3638
2173743;2751
2174105;4825
2174143;12434
2174153;12434
2173801;2675
2173748;3805
2173802;3805
2173902;7488
2173826;4101
2173397;1997
2173902;1997
2173898;4149
2173899;4149
2173808;4153
2173783;3423
2173496;2766
2173455;2620
2173648;10288
2173514;977
2173517;977
2173532;977
2173533;977
2174180;977
2174182;977
2174183;977
2173873;286
2174354;737
2174370;737
2174372;737
2174393;737
2173783;4677
2174354;4025
2174355;4025
2174360;4025
2174375;4025
2174380;4025
2174386;4025
2174362;2459
2174382;2459
2174387;2459
2174368;2705
2173616;4018
2173617;4018
2173618;4018
2174251;4018
2174403;4018
2173412;13266
2173836;7438
2173468;3960
2173470;3960
2173647;3214
2173605;3620
2173610;4216
2173605;3955
2174096;1981
2174098;1981
2174102;1981
2174134;1981
2174138;1981
2174052;3959
2174097;3959
2174176;3959
2174183;3959
2174193;3959
2174295;4812
2174296;4812
2174303;4812
2174311;4812
2174320;4812
2174324;4812
2174334;4812
2174335;4812
2174336;4809
2174337;4809
2174287;8507
2174214;2913
2174288;2913
2174292;2913
2174295;2913
2174296;2913
2174297;2913
2174298;2913
2174310;2913
2174311;2913
2174334;2913
2174235;4811
2174323;4811
2174233;2031
2174270;2031
2174295;2031
2174298;2031
2174303;2031
2174346;2031
2174352;2031
2174212;2994
2174312;2994
2174314;2994
2174336;2994
2174233;1358
2174234;1358
2174268;1358
2174326;1358
2174335;1358
2174346;1358
2174233;4821
2174303;4821
2174335;4821
2174344;4821
2174271;3041
2174328;3041
2174236;4915
2174340;4915
2174344;4915
2174234;172
2174237;172
2174334;172
2174295;14301
2174296;14295
2174101;759
2174107;759
2174193;759
2174192;3624
2174049;4822
2174101;4822
2174050;4830
2174138;4830
2174052;4823
2174053;4823
2174106;4823
2174109;4823
2174191;4823
2173694;1054
2173798;3999
2173799;3999
2173529;1283
2173533;1283
2173851;1283
2173634;10203
2173635;10203
2173503;2210
2173507;3356
2173796;2211
2173898;4500
2173425;711
2173381;2376
2173516;1485
2173517;1485
2173742;1485
2173863;697
2173486;4589
2173798;4589
2173521;424
2173523;424
2173796;3939
2174097;1984
2174099;1984
2174106;1984
2174107;1984
2174176;1984
2174173;10547
2174190;10547
2173849;1711
2173743;3301
2173807;6867
2174105;1096
2174354;1096
2174439;6919
2173542;1534
2173503;3750
2173507;3750
2173694;3750
2173542;593
2173875;3466
2173876;3466
2173878;3466
2173367;1395
2173525;4069
2173697;4069
2173418;4566
2174341;4916
2173850;1230
2173516;410
2173517;410
2173680;410
2173881;2326
2173503;128
2173690;13308
2173691;13308
2173693;13308
2173696;13308
2173697;13308
2173526;1843
2174142;7427
2174143;7427
2173577;1278
2173485;317
2174366;3441
2174367;3441
2174369;3441
2174387;3441
2173492;63
2173623;63
2173800;1979
2173463;1877
2173465;1877
2173565;3743
2173503;2209
2173507;2209
2173479;1069
2173491;4614
2173383;2242
2173882;2242
2173446;4471
2173447;4471
2174354;3539
2174357;3539
2173560;3587
2173562;3587
2173463;2612
2173465;2612
2173616;2612
2173618;2612
2174109;2612
2173377;1519
2173765;3603
2173503;2222
2173645;1002
2173647;1002
2173520;1189
2173799;2584
2173492;1923
2174304;1923
2174334;1923
2174335;1923
2174338;1923
2173681;13305
2173796;2257
2173367;1426
2173562;1782
2173794;6879
2174180;10470
2174184;10470
2174187;10470
2174435;10470
2174436;10470
2173383;2249
2173479;353
2173824;6992
2174265;4645
2174417;4645
2174424;4645
2174460;4645
2174461;4645
2173380;2011
2173503;1170
2173504;1170
2173506;1170
2173507;1170
2173504;2141
2173507;2141
2173725;2741
2173484;9
2173798;9
2173853;1573
2173989;12848
2173589;7454
2173549;3265
2173398;3292
2173383;3522
2173513;3522
2173516;3522
2173770;859
2173537;1277
2173484;10602
2173503;1147
2173560;468
2173561;468
2173562;468
2173549;40
2173387;1202
2173758;6788
2173764;1132
2173765;1132
2173882;96
2173881;2312
2173605;3386
2173881;3386
2173752;820
2173757;820
2174236;21
2174340;21
2174344;21
2173882;1094
2173807;1055
2174312;1055
2174337;1055
2174341;1055
2174343;1055
2174347;1055
2174233;2320
2174236;2320
2174346;2320
2173506;6849
2173881;566
2173610;832
2174213;158
2174337;158
2173513;11315
2173514;11315
2173810;4592
2173506;3547
2173507;3547
2173406;596
2174450;4467
2174460;4467
2173397;2062
2173902;2062
2173835;299
2173852;299
2173776;922
2173376;2734
2173617;2734
2173619;2734
2173801;4510
2174424;4626
2174456;4626
2174461;4626
2174416;14288
2173623;2073
2173871;2073
2173616;1478
2173866;1478
2173868;1478
2173866;2396
2173867;2396
2174454;341
2174458;341
2174464;4924
2174267;1221
2174417;9475
2174424;9475
2173647;2718
2173648;2718
2173649;2718
2173650;2718
2173634;2713
2173636;2713
2173646;2071
2173650;2071
2173633;215
2173616;1321
2173617;1321
2173619;1321
2173803;2392
2173804;2392
2173867;4696
2173804;4640
2173869;1483
2173734;3910
2173868;2401
2173872;2394
2173737;2404
2173805;2404
2173866;4262
2173735;2399
2173805;2409
2173803;2403
2173804;2403
2173806;313
2173804;1765
2173806;1336
2173806;3105
2173779;210
2173645;3486
2173647;3486
2173650;3486
2173660;9953
2173659;9363
2173660;9363
2173380;2602
2173380;2019
2173868;6973
2173899;4659
2174251;4168
2174405;4168
2173596;3276
2173411;12612
2173411;2453
2173411;698
2174363;4896
2174376;4896
2174396;8723
2173596;998
2173560;1848
2173562;1848
2173565;1848
2173618;2711
2173707;2711
2173886;2711
2174213;2711
2174215;2711
2174271;2711
2174336;2711
2173710;1972
2173887;1972
2174233;1972
2174237;1972
2174270;1972
2174295;1972
2174296;1972
2174298;1972
2174346;1972
2173809;24
2173864;24
2173674;9390
2173865;9352
2173863;2414
2173810;7696
2173674;2500
2173808;882
2173810;10046
2173896;3241
2173899;227
2173896;4307
2173897;4307
2173634;10293
2173892;6841
2173893;6841
2173894;3328
2173892;3325
2173894;3330
2173892;3329
2173894;3326
2173865;1048
2173865;1498
2173864;887
2173863;3416
2173863;2439
2173864;2439
2173623;2554
2173623;1891
2173617;836
2173619;836
2173795;836
2173796;836
2173623;3625
2173799;3625
2173795;6819
2173797;6819
2173618;3353
2173619;3353
2173623;968
2173619;1300
2173870;2105
2173871;2105
2173872;2105
2173616;754
2173617;754
2173618;754
2173867;754
2173617;3909
2173649;3909
2173650;3909
2173623;2566
2173638;2566
2173616;2561
2173873;4225
2173454;1639
2173455;1639
2173623;1639
2173463;2145
2173616;3320
2173618;3320
2173650;3320
2173801;3320
2173637;4019
2174384;4019
2174428;4019
2174360;4202
2174381;4202
2173478;3302
2173485;19
2173485;81
2173486;81
2173694;2581
2173696;2581
2173575;1922
2173581;1922
2173589;1922
2173690;1922
2174329;491
2173799;1636
2173730;753
2173376;1111
2173743;6957
2173376;229
2173377;354
2173377;2595
2173380;342
2173381;342
2173380;253
2173381;253
2173381;435
2173380;2600
2174359;437
2174366;1067
2174368;1067
2173465;3442
2174411;3442
2173496;4527
2173465;680
2173616;680
2174109;680
2174362;680
2173623;2771
2173900;385
2173398;656
2173492;656
2174236;656
2174307;656
2173491;628
2173743;740
2174109;740
2173623;606
2174105;606
2174354;606
2173979;9786
2174109;9786
2174365;9786
2173617;2043
2173618;2043
2173617;2090
2173454;248
2173901;6873
2173492;4161
2173465;4159
2174105;9681
2174357;9681
2173454;581
2173478;14066
2173479;7426
2174324;3024
2174237;9754
2174297;9754
2174298;9754
2173563;13333
2173581;540
2173582;540
2173561;2648
2173563;2648
2173707;2648
2173742;4381
2173743;4381
2173616;6771
2173618;6771
2173496;1999
2173497;1999
2173428;2655
2173425;2102
2173428;23
2173809;2659
2173810;2659
2173428;2660
2173810;2660
2173809;3269
2173810;3269
2173808;335
2173425;679
2173425;506
2174270;3178
2174295;3178
2174303;3178
2174346;3178
2173873;2687
2174045;2687
2173808;931
2174244;857
2173506;1019
2173507;1019
2173799;6938
2173765;2029
2173850;1585
2173873;1260
2173876;4523
2173873;3251
2174360;3181
2174361;3181
2174375;3181
2173891;1279
2173537;4323
2173540;4323
2173534;1569
2173809;1397
2173810;1397
2174252;773
2174369;773
2173616;2569
2173617;2569
2173619;2569
2173650;2569
2173619;2873
2173886;6952
2174215;4815
2174216;4815
2174271;4815
2174312;4815
2174314;4815
2174333;4815
2174336;4815
2173836;1226
2173634;4075
2173637;4075
2173638;4075
2173420;3974
2173411;1794
2173412;1794
2173546;1794
2173646;2380
2173648;2380
2173650;2380
2174079;3169
2174083;3169
2174091;3169
2174108;3169
2174185;3169
2174188;3169
2173617;2553
2173439;3186
2173981;3186
2173870;885
2173411;1450
2173852;1450
2173581;4070
2173584;4070
2173484;6871
2173485;6871
2173468;531
2173486;2730
2173616;2724
2173618;2724
2173619;2724
2173623;6864
2174354;2622
2174357;2622
2173580;2797
2173582;2797
2173623;761
2173514;11671
2174109;11671
2174176;11671
2174180;11671
2174192;11671
2174193;11671
2174282;11671
2174396;11671
2174417;11671
2174395;5760
2173710;11791
2173507;11616
2174138;11616
2174143;11616
2174146;11616
2174153;11616
2174154;11616
2174276;11616
2173810;4400
2173887;4400
2173870;853
2173866;4650
2173867;4650
2173752;231
2173773;3384
2174310;14087
2173920;6537
2173927;6538
2173397;4702
2173398;4702
2173925;14209
2173697;13335
2173831;838
2173779;4706
2173779;4708
2173779;4710
2173831;4710
2173783;4197
2173799;4027
2173649;4074
2173734;1882
2173855;534
2173810;232
2173808;733
2173881;733
2173446;1924
2173694;1924
2173697;1924
2173876;126
2173878;126
2173491;4123
2173492;4123
2173496;3635
2174104;447
2174152;447
2173804;4009
2173549;175
2173648;4007
2173899;4007
2173863;2499
2173863;3137
2173891;3865
2173633;1275
2173634;1275
2173637;1275
2173780;4416
2173803;3103
2173804;3103
2173779;1505
2173805;1505
2173496;3575
2174235;3575
2174287;3575
2174312;3575
2174325;3575
2173472;7385
2174106;7385
2174176;7385
2174177;7385
2174179;7385
2174183;7385
2174184;7385
2174185;7385
2174193;7385
2174443;7385
2173850;165
2174143;12391
2174149;12391
2174079;3773
2174081;3773
2174183;3773
2174188;3773
2174282;3773
2173725;3778
2174083;4884
2173886;44
2173580;826
2173581;826
2173582;826
2174237;4818
2174296;4818
2174298;4818
2174326;4818
2174368;2054
2174369;2054
2174433;2054
2174375;2088
2173565;1517
2173850;1517
2173853;1517
2173439;13299
2173440;13299
2173680;13299
2174287;13299
2174251;2910
2174252;2910
2173878;2677
2174045;2677
2173880;2035
2174213;2983
2174215;2983
2174327;2983
2174328;2983
2174336;2983
2174337;2983
2173887;7001
2173886;7037
2174354;4546
2173713;1196
2173560;2798
2173562;2798
2173563;2798
2174235;190
2174313;190
2174336;190
2174337;190
2174339;190
2173491;6789
2173496;6789
2174287;3203
2174337;3203
2174339;3203
2173863;107
2174045;285
2173634;4211
2173636;4211
2173874;3966
2173647;3553
2173648;3553
2173809;3651
2173810;3651
2173807;3646
2173808;3646
2173884;3472
2173696;1918
2173550;3132
2173820;3230
2173645;9867
2173648;9867
2173864;9867
2173898;9867
2173896;9866
2174417;14254
2173890;729
2173636;10204
2173646;10489
2173884;7690
2173616;2387
2173617;2387
2174142;12431
2173623;923
2174192;12430
2174193;12430
2173905;456
2173454;2604
2174108;4856
2174179;8341
2174180;8341
2174135;9024
2174145;9024
2174146;9024
2174182;12433
2174192;12433
2173839;524
2173809;3650
2174074;4865
2174077;4865
2174108;4865
2174179;4865
2174184;4865
2174283;4865
2174369;4865
2174072;4872
2174080;4872
2174102;4872
2174141;4872
2174149;4872
2174073;4876
2174088;4876
